,abs_acc
987,8.842836917566924
988,8.541949045021838
989,8.408626709781467
990,8.534551189408536
991,8.775535735702817
992,8.978702235764127
993,9.513596155876641
994,10.335274046705493
995,11.086549294210952
996,11.719859796789004
997,12.17952544574949
998,12.465646005334893
999,12.097852472930267
1000,11.202964744158288
1001,10.275662953292837
1002,9.363768081651687
1003,8.699036101909517
1004,8.292035155349392
1005,8.1087264536353
1006,8.067890485693988
1007,8.279023266658996
1008,8.66699290530174
1009,8.933015242014525
1010,9.225132877589862
1011,9.806206041579404
1012,10.657242607163843
1013,11.153310252917723
1014,11.32212565369935
1015,11.587354811797047
1016,12.009966218761996
1017,11.628393142855908
1018,10.593581466403833
1019,9.939798936230924
1020,9.928295368413808
1021,9.7942929149891
1022,9.394427042161006
1023,9.072559102754505
1024,8.757503556279012
1025,8.5565300031441
1026,8.53212203252686
1027,8.512596390320024
1028,8.506504451431807
1029,8.865727048619117
1030,9.580169860195424
1031,10.301760949478224
1032,10.994472170844475
1033,11.708984141125901
1034,12.41797699669213
1035,12.51998819752018
1036,12.017913574738209
1037,11.20686861994284
1038,10.395625995059069
1039,9.56580028245543
1040,8.989636111522572
1041,8.540030727269183
1042,8.456682312899163
1043,8.60064110433312
1044,8.748010709931025
1045,8.881085464348004
1046,9.037854529665223
1047,9.148794552978586
1048,9.27900361753851
1049,9.606248062825824
1050,10.008360256311752
1051,10.360058181044083
1052,10.643765524519168
1053,11.020948249737396
1054,11.503998279995175
1055,11.710692633134215
1056,11.462839069502857
1057,10.867728030629031
1058,10.471985807049274
1059,10.022889233161735
1060,9.479771526302134
1061,9.145332032175174
1062,9.108379908280954
1063,9.213413659316332
1064,9.430919138735796
1065,9.613599341817663
1066,9.61664812643588
1067,9.4873541629568
1068,9.584298084550241
1069,9.865000942646896
1070,10.128069627237947
1071,10.247492368910022
1072,10.30690062243827
1073,10.438863872713926
1074,10.570962103039877
1075,10.532783073974574
1076,10.569010771611545
1077,10.664702741078532
1078,10.547587384868503
1079,10.323694866355336
1080,9.895001785194637
1081,9.34149711371215
1082,9.154699572903668
1083,9.246909160106709
1084,9.526360101294928
1085,9.770192708011146
1086,9.911328119004551
1087,9.872263443340037
1088,9.762179628136963
1089,9.746050316171807
1090,9.98662671276791
1091,10.220676431839202
1092,10.235802792922524
1093,10.187011175911776
1094,10.041474956446521
1095,9.833952444104325
1096,9.684237938030854
1097,9.642855277512119
1098,9.752157577636684
1099,9.918594482169713
1100,9.988625536138425
1101,10.005618007279882
1102,10.086210067730732
1103,10.13163496193678
1104,10.13482449095746
1105,9.990189480251466
1106,9.764359104637945
1107,9.604419741385344
1108,9.579223504870011
1109,9.658064479761814
1110,9.75385757442015
1111,9.855257331665044
1112,9.988193692191013
1113,10.041199927127906
1114,10.047197317501078
1115,10.082745301778083
1116,10.212191504412235
1117,10.221230504555278
1118,10.146591331036756
1119,10.110064215600694
1120,10.041307828657315
1121,10.00505435175977
1122,10.101563485491567
1123,10.205331356817213
1124,10.283475745794211
1125,10.190244231329764
1126,10.060772104790463
1127,9.918528981638909
1128,9.65543009111359
1129,9.46214679961977
1130,9.500270504003606
1131,9.756621991501866
1132,9.97064442543551
1133,10.201963595705008
1134,10.400628664584397
1135,10.379266739022322
1136,10.240333773906105
1137,10.167099685136254
1138,10.09195956835096
1139,9.860844476001535
1140,9.573160289297615
1141,9.43832094401729
1142,9.384852680233925
1143,9.401017469167527
1144,9.523571274537462
1145,9.757386700076447
1146,9.988294632880022
1147,10.084839989288719
1148,10.106928436612076
1149,10.075651024826762
1150,10.025262990736518
1151,10.009634907046236
1152,10.018708766399007
1153,10.00403687877618
1154,10.006090852817588
1155,9.950240006336452
1156,9.949669444796871
1157,9.95873712646587
1158,9.990542005107745
1159,10.070927652162377
1160,10.089952396109409
1161,10.013977264424263
1162,9.933387929096334
1163,9.880975751595
1164,9.854562086173393
1165,9.892063838688486
1166,9.890707660667921
1167,9.88891510968038
1168,9.94547649585884
1169,10.002813024396978
1170,9.998680924147468
1171,9.996025360495585
1172,9.984514908934553
1173,9.92595046791326
1174,9.888003343803582
1175,9.805535903201436
1176,9.773666989114268
1177,9.825589461345693
1178,9.897433662167803
1179,9.981223543448081
1180,10.047953847537721
1181,10.063543907036983
1182,10.077842488760988
1183,10.045395674369091
1184,9.979621138779507
1185,9.923519068527435
1186,9.846109687186917
1187,9.768678367902368
1188,9.785566759456612
1189,9.890629081944764
1190,9.998157628423975
1191,10.046244422214594
1192,10.078819995104567
1193,10.040512976472206
1194,9.941150942419485
1195,9.880997836545841
1196,9.826726858367735
1197,9.795289454171911
1198,9.80858938039472
1199,9.85646329754986
1200,9.936225184400408
1201,10.002382585731356
1202,10.085476735366516
1203,10.136498284129427
1204,10.141840299660181
1205,10.131323930841328
1206,10.040237641621554
1207,9.92684779639984
1208,9.860552757015968
1209,9.840618550378773
1210,9.810360189170318
1211,9.811665196295355
1212,9.832342520909362
1213,9.837585966766511
1214,9.910931301648517
1215,9.940163060785407
1216,9.92827716436659
1217,9.919662637260629
1218,9.984268995027248
1219,10.048920741313392
1220,10.044027599448878
1221,10.049587847848965
1222,10.102617852847667
1223,10.179442655093622
1224,10.069825360568899
1225,9.865839928004798
1226,9.802823892801777
1227,9.735736857024444
1228,9.711360585740552
1229,9.779864817208939
1230,9.879171512782902
1231,9.929392852533095
1232,9.94296690271122
1233,9.91282052032033
1234,9.887616249220708
1235,9.89409792421446
1236,9.931741038589436
1237,9.909405718059336
1238,9.894107599560298
1239,9.933227664004939
1240,9.979030077952421
1241,9.948568079910928
1242,9.881789967109633
1243,9.84344917417083
1244,9.816363880461004
1245,9.83250044242647
1246,9.987772194987627
1247,10.17675992813237
1248,10.224467523875377
1249,10.100842295200389
1250,9.942376562278916
1251,9.88108532020668
1252,9.863050652811761
1253,9.775373867903156
1254,9.772273525261228
1255,9.843739100731339
1256,9.853769404862074
1257,9.883874527979625
1258,10.009062210825363
1259,10.14100350944849
1260,10.226940748217046
1261,10.347670248931395
1262,10.367444970454734
1263,10.284756335215992
1264,10.19433732698877
1265,10.101143615181678
1266,9.973604659629782
1267,9.97166877345066
1268,9.909683977948601
1269,9.998762641253856
1270,10.009029625493042
1271,9.67255136595829
1272,9.23728320590243
1273,9.017001321219482
1274,9.026441102046203
1275,9.449711368609607
1276,9.958866178074842
1277,10.327269145950181
1278,10.59643609108277
1279,10.935313948455446
1280,11.15282082898821
1281,11.000010697305427
1282,10.906290074819069
1283,11.160567878619561
1284,11.09654175636214
1285,10.06278017848069
1286,9.18573897124011
1287,9.369448652610874
1288,9.70592305033631
1289,9.669405526675964
1290,9.790346929676499
1291,9.521994785362471
1292,9.095256826369312
1293,9.086055868766616
1294,9.170119055137617
1295,9.254667674488685
1296,9.388611432969498
1297,9.750423784156379
1298,10.299760101205331
1299,10.782172656395666
1300,11.464633014999979
1301,12.065429097522154
1302,12.285362790256785
1303,12.12290569462074
1304,11.333735786966905
1305,10.48057225507604
1306,9.67965808935928
1307,8.984100480600633
1308,8.471306866586891
1309,8.280363934290136
1310,8.394552068755447
1311,8.638076290923024
1312,8.778668596900028
1313,8.7726343958373
1314,8.524772592995278
1315,8.569475476788051
1316,9.054538353773264
1317,9.540374415530641
1318,10.096746545917306
1319,10.695307519668518
1320,11.432579868162952
1321,12.119287186298127
1322,12.296336201612139
1323,11.871806005889633
1324,11.399706882180551
1325,10.737291893247445
1326,9.87636477180559
1327,9.366886922097455
1328,9.260140573715411
1329,9.430645291846792
1330,9.369386390934014
1331,9.08504005786268
1332,8.746658220457778
1333,8.580250011248841
1334,8.614331159555107
1335,8.909369408833246
1336,9.557901725057665
1337,10.158898738095312
1338,10.711244919497267
1339,11.390319795601762
1340,11.877920515671793
1341,12.091816152828413
1342,11.69799267042381
1343,10.817842651544504
1344,10.313237549659558
1345,9.819488498829674
1346,9.207381446604913
1347,8.878670052776217
1348,8.73701018782371
1349,8.500881151165492
1350,8.250139116442016
1351,8.209827008350548
1352,8.448780034487898
1353,8.771034825377443
1354,9.162177506711158
1355,9.737298234048
1356,10.343266652570057
1357,10.755257961840341
1358,11.222234621464569
1359,11.886077352355569
1360,12.561628490154396
