,abs_acc
824,12.037496417967104
825,12.049573247771388
826,11.584258018845034
827,11.418732021294764
828,9.99925341380165
829,8.580575374015767
830,8.302367280516894
831,8.317909952249444
832,8.327731475106656
833,8.117481581725244
834,8.441992144254689
835,9.074876954372519
836,9.621475104915199
837,10.073731509735564
838,10.581450104502315
839,11.125672999024474
840,10.98996790593509
841,11.466888077255474
842,11.628545571681238
843,11.010373381349225
844,12.712630545399055
845,11.804751631376694
846,8.623159576407826
847,7.638266506720385
848,8.698197125358236
849,8.493786108234582
850,8.116367258336831
851,8.692434724843565
852,9.67554306964279
853,10.299557024882247
854,10.361554253480387
855,10.165578423433653
856,10.50921097763505
857,10.949101894961565
858,11.88656951664517
859,11.923698019754564
860,12.687572056824283
861,11.6762545682061
862,9.241299167586806
863,8.869643960459682
864,9.001059313690332
865,8.840052133808122
866,8.507438950983353
867,8.280894402059973
868,8.62644611243808
869,9.064541437820123
870,9.606199111080862
871,10.096290149940566
872,10.223521146361026
873,10.784708144212074
874,10.86097662194629
875,11.303992444477915
876,11.13349251595286
877,11.559160680496742
878,12.480317131733408
879,10.843327626527335
880,9.115807610722403
881,9.021166708314425
882,8.905355756848012
883,8.61452168939375
884,8.562019811740058
885,8.83187979239311
886,9.096659758714216
887,9.428551992325866
888,9.904668914755097
889,10.293567693079142
890,10.312183297280132
891,10.66601235310694
892,11.325419861305996
893,11.818422144271187
894,11.476782231864506
895,11.586385949887822
896,10.829722842979953
897,9.357076936783008
898,9.188786814320475
899,9.51784197566536
900,8.90262252281329
901,8.226294660210959
902,7.934973476362197
903,8.571589355446866
904,9.28954261408702
905,9.58369787552243
906,9.780825312798136
907,10.059673441612103
908,10.649267736700981
909,11.265058095090916
910,11.954326587861974
911,11.799001046206213
912,11.379861822291222
913,11.709244281175769
914,10.521791086429431
915,8.82075438057956
916,8.63070449723951
917,8.663227644788652
918,9.106687854835796
919,9.3289355166167
920,8.9603508353248
921,9.099082299493139
922,9.604369195955957
923,10.006344768358568
924,10.021312995731208
925,10.265974241549419
926,10.401446870167067
927,10.827142216679174
928,11.702307275177114
929,11.737752939957502
930,12.419150967328044
931,10.959183173658847
932,8.770196911128549
933,8.136685727494466
934,8.782632013651245
935,9.231924102643791
936,9.883517669539463
937,9.540822067944468
938,9.145421749269177
939,9.054134912659434
940,9.296925556810049
941,9.716702234292447
942,10.000954613979834
943,10.33867719729827
944,10.450359761922552
945,10.982537925817143
946,12.04419048940954
947,12.895327611397551
948,12.885776617444867
949,10.6123896976627
950,9.099581666665408
951,8.862463054533997
952,9.427564670373279
953,9.604673553879064
954,8.842193597501783
955,8.59058136976785
956,8.674570976871198
957,9.153583062042497
958,9.350984833847956
959,9.626911968399112
960,10.384921264683047
961,10.48333522899462
962,11.443496207775087
963,12.27953310798305
964,12.214308670483243
965,12.648394833027098
966,10.943574658544136
967,9.028526355822187
968,8.692970114560765
969,9.169990809455044
970,9.127177638471412
971,8.135561021394997
972,7.626291930718866
973,8.355436473177305
974,9.00603341964168
975,9.289776727513827
976,9.962204149940868
977,10.639044818649891
978,11.059022769634014
979,11.128357818692155
980,11.762109070502499
981,11.348371430011383
982,11.798101554700997
983,12.74049878157909
984,10.870566125473818
985,8.84607585291787
986,8.588487907975662
987,8.620304358850483
988,8.179058831441587
989,8.309137387387718
990,9.027450528228279
991,9.554613036169668
992,9.92520591542232
993,10.305816747598536
994,10.459003475242413
995,10.503671084438146
996,10.917725814566014
997,12.110231902068467
998,12.098135241556799
999,11.966318737264254
1000,11.926957504233444
1001,9.566597381544637
1002,7.900289089912339
1003,8.3544288006479
1004,9.259860380154743
1005,9.157706553882825
1006,8.52492257660764
1007,8.48180963120416
1008,9.023644229328617
1009,9.422044974896599
1010,9.763486048084827
1011,10.30845141468362
1012,10.913344761635193
1013,11.13824369116674
1014,11.215749051649954
1015,11.5053051850337
1016,10.99785509332424
1017,11.103750227646445
1018,12.166872041560577
1019,10.312018364175541
1020,8.649655304265412
1021,8.864514112272866
1022,9.593703315420292
1023,8.668780638161744
1024,7.923264687200386
1025,8.217254004377189
1026,9.100097458122734
1027,9.694658042302539
1028,10.111668428880192
1029,10.635160386819923
1030,10.934174629299532
1031,11.382615583735685
1032,12.166834834882765
1033,11.678488102318763
1034,11.326093024518963
1035,11.957492568558965
1036,9.627179917256106
1037,7.581161057694374
1038,8.517202244291035
1039,9.777686666467481
1040,9.248601786901501
1041,8.492062640932714
1042,8.378632332946406
1043,9.187772569222274
1044,9.94961232544511
1045,10.049863815906393
1046,9.897313781359125
1047,9.961871820540045
1048,10.253295323766238
1049,10.615245625577476
1050,11.132761421901927
1051,10.783747642980103
1052,11.816502098790986
1053,14.440817465383203
1054,13.222290394472257
1055,9.972815023624264
1056,8.788041443139774
1057,8.974185760363893
1058,8.958299130972987
1059,8.399533182000301
1060,8.127480337252049
1061,8.386259552899746
1062,8.786472887360299
1063,9.170113550560364
1064,9.97932401821945
1065,10.917667497952342
1066,11.474376949555054
1067,11.190517044722359
1068,11.70796483890168
1069,11.734398948876445
1070,11.65706914477126
1071,10.598555539793677
1072,8.774122622382306
1073,7.967298238565087
1074,8.233433696186546
1075,9.84695346340099
1076,10.236917222132947
1077,9.277747237302641
1078,9.063535060918163
1079,9.202222829593998
1080,9.214272964984229
1081,9.75118966802394
1082,10.13000740267744
1083,10.588085937239057
1084,11.135858125037304
1085,12.079682023838197
1086,11.912119466555621
1087,11.898042709947221
1088,12.16741477065053
1089,10.874237590503963
1090,8.150904005195011
1091,7.439422417004816
1092,8.422771398519505
1093,9.408555297663392
1094,9.329518262287197
1095,9.299060991970826
1096,9.27765374686982
1097,9.301122646177479
1098,9.451855195190104
1099,9.804389668812759
1100,10.014257252500016
1101,10.13878279976717
1102,10.446337547579958
1103,11.237893558745073
1104,12.347709914906046
1105,12.647952943847093
1106,12.30061440532692
1107,9.443062607034603
1108,7.9635489623795195
1109,7.932846174359899
1110,9.877997108895402
1111,10.320377050616985
1112,9.042946020429095
1113,8.61379436149289
1114,8.798388226407766
1115,9.18061538130597
1116,10.067331584154058
1117,10.15445316873647
1118,10.168585536888797
1119,10.579580336160303
1120,10.698141259373585
1121,10.750406591797676
1122,10.345719072171754
1123,10.87304937883769
1124,12.282147829040115
1125,10.47212485819636
1126,9.017871797285645
1127,10.30491544900651
1128,11.021436281351471
1129,9.679879043938007
1130,8.89283137089213
1131,8.802521918995922
1132,8.972959250097498
1133,9.379703613074081
1134,9.89470149875671
1135,10.171339552108249
1136,10.049012314226397
1137,10.077511496299094
1138,10.78878255198012
1139,11.912056728010507
1140,12.060233651288344
1141,12.763070120808269
1142,11.478190512734924
1143,8.769330317686872
1144,7.9700680031032345
1145,8.470212548704728
1146,8.414959894683472
1147,7.993762551027917
1148,8.189539313962632
1149,9.154609738735875
1150,9.880145867429533
1151,10.318991157145343
1152,10.805156978819438
1153,10.766595316377707
1154,10.636658505677413
1155,10.535987601336274
1156,10.99638900323542
1157,11.366115833478789
1158,11.39349519101535
1159,12.340365691305815
1160,10.950005938304898
1161,8.637143630254661
1162,8.150882938366864
1163,8.756664289834356
1164,8.541077174337216
1165,8.345390467652743
1166,8.54750277465187
1167,9.479586324470025
1168,10.164741070874205
1169,10.315605238949553
1170,10.309790029521155
1171,9.948171688790081
1172,9.970166652642847
1173,10.231538480390858
1174,12.07252314101061
1175,12.25201528039288
1176,11.658775266719083
1177,11.35952900755096
1178,10.215322099629509
1179,9.081798107973766
1180,9.09437915923154
1181,9.802994157633817
1182,9.886925257291946
1183,8.814344582969493
1184,8.47002229940716
1185,8.903398713092248
1186,9.415634308094807
1187,9.76275022969433
1188,9.950375092063153
1189,10.055704536288143
1190,10.422229388284588
1191,10.39500389054153
1192,11.205528435656907
1193,11.232445939604748
1194,10.088243305886843
1195,10.462024746195253
1196,10.98268815138191
1197,9.918626668113575
1198,9.348705333678401
1199,9.415534706027756
1200,9.571147536074285
1201,9.512828126463791
1202,9.646071460985418
1203,9.933546423189423
1204,9.827175048470314
1205,9.774301784985756
1206,9.805515260332278
1207,9.57461713702994
1208,9.67339102348364
1209,10.162756142195406
1210,11.344309541873427
1211,11.467407445674946
1212,11.269629798860912
1213,11.871657557781536
1214,10.895321361755547
1215,9.50239066543455
1216,8.862546552979866
1217,9.73536286381954
1218,10.859773250599575
1219,10.535907636286467
1220,10.039604109257198
1221,10.00590983739529
1222,9.94943634127073
1223,9.732110955202215
1224,9.367647607561482
1225,9.57566639557754
1226,9.747761464266496
1227,9.98743571158088
1228,10.770113322243434
1229,10.957569932671563
1230,10.95750867141074
1231,10.420188831149165
1232,9.339721682981107
1233,8.618119112547783
1234,8.979566133257903
1235,9.616270689063136
1236,9.789238419673271
1237,9.589349545147861
1238,9.363774131730018
1239,9.247670757616584
1240,9.473832535382273
1241,9.65845327674167
1242,9.71214818064169
1243,10.285346011379154
1244,10.640294202969109
1245,11.108601783581172
1246,11.757961981040374
1247,11.891394195431513
1248,11.719630260387168
1249,11.73151200136973
1250,10.746672529156275
1251,8.104361455521042
1252,7.217578791443978
1253,8.508639473695647
1254,9.860776505000581
1255,9.807464937709776
1256,9.233569625378191
1257,9.043067554440166
1258,9.254228917147062
1259,9.597573666252691
1260,10.356526770349987
1261,10.694945147057002
1262,10.881083171049841
1263,11.212435191293126
1264,11.57364357009596
1265,12.35250385173379
1266,13.01655126648751
1267,13.314970606481053
1268,11.14191332918765
1269,7.80469523754733
1270,6.976740427074805
1271,7.617349835048093
1272,8.484362528065667
1273,9.251109238466936
1274,9.736155372209092
1275,9.309840338208891
1276,8.82938502961136
1277,8.751127930832807
1278,8.986767380087782
1279,9.385520338492551
1280,10.111720923403416
1281,10.81901688581338
1282,11.821174636709113
1283,13.28834324448527
1284,13.398676973597347
1285,12.50145598594181
1286,11.52971344866778
1287,9.764603243650896
1288,8.727699650954241
1289,8.916981701543037
1290,9.51089486326
1291,9.892801044201532
1292,9.430526249884428
1293,8.638296510416295
1294,8.289787459724826
1295,8.493457778741622
1296,8.859968745028537
1297,9.304467858641097
1298,9.776472827150647
1299,10.363412084360675
1300,11.017811772845016
1301,11.700338839670755
1302,12.015921328597754
1303,12.635801124149218
1304,12.844120542621717
1305,11.030816698694276
1306,8.966502287289108
1307,8.025802713187352
1308,7.900286320919658
1309,8.287030390882412
1310,8.84565354723049
1311,9.336627489317474
1312,9.583290101414097
1313,9.648264455349166
1314,9.586935596879137
1315,9.615338824207402
1316,10.136333935522506
1317,10.538394103704672
1318,10.898201633607886
1319,11.84308487658627
1320,12.36430954568963
1321,12.37625896293216
1322,11.455445878652885
1323,9.266819744382003
1324,8.213235148264024
1325,8.812455553173914
1326,9.692728267269414
1327,9.386586149013997
1328,9.016487244194254
1329,9.056136468393271
1330,9.04074972377616
1331,9.186007716039603
1332,9.648693694229289
1333,10.356076833511416
1334,10.900956266429544
1335,11.461939265040662
1336,11.949184263202868
1337,12.196814326347496
1338,11.940752333985737
1339,11.294749044806489
1340,11.187971192798265
1341,9.095701613272588
1342,8.235158534802197
1343,8.270069780712689
1344,8.908402745361375
1345,9.464828521303975
1346,9.826618460503001
1347,9.675358770642598
1348,9.656621375984349
1349,9.37236706555104
1350,9.347021027299736
1351,9.692616886478064
1352,10.176861516901413
1353,10.796328668980168
1354,11.935746362382796
1355,12.385517763300566
1356,11.736592255686599
1357,11.686910586383837
1358,11.328683545477144
1359,9.154754905231336
1360,8.098998267737782
1361,8.511315580721988
